Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
24,ESL,baby,0.145343204889,1,3,,,,
24,ESL,back,0.247562436052,1,1,,,,
24,ESL,bag,0.246028990774,1,1,,,,
24,ESL,ball,0.119035164652,1,3,,,,
24,ESL,banana,0.19315439382,1,3,,,,
24,ESL,battery,0.13826463741,1,1,,,,
24,ESL,bear,0.300476578908,1,3,,,,
24,ESL,beer,0.320904739478,1,1,,,,
24,ESL,bird,0.0913972219991,1,3,,,,
24,ESL,bone,0.178508111964,1,1,,,,
24,ESL,bottle,0.0661538617713,1,1,,,,
24,ESL,bowl,0.0939463728195,1,3,,,,
24,ESL,box,0.173408002707,1,3,,,,
24,ESL,bubble,0.16654931829,1,1,,,,
24,ESL,bus,0.220497822225,1,1,,,,
24,ESL,cake,0.0458026740977,1,2,,,,
24,ESL,camera,0.21886650181,1,4,,,,
24,ESL,can,0.19328167881,1,2,,,,
24,ESL,candy,0.219789652313,1,2,,,,
24,ESL,carrot,0.265004084277,1,4,,,,
24,ESL,coffee,0.0867172977116,1,2,,,,
24,ESL,computer,0.198435009042,1,2,,,,
24,ESL,deer,0.311231435566,1,3,,,,
24,ESL,desk,0.248547548812,1,3,,,,
24,ESL,dinosaur,0.279856699493,1,1,,,,
24,ESL,dog,-0.243880703695,1,1,,,,
24,ESL,door,0.168815622682,1,3,,,,
24,ESL,duck,0.284416916482,1,3,,,,
24,ESL,garden,0.265298348734,1,3,,,,
24,ESL,ghost,0.20569002356,1,1,,,,
24,ESL,gum,0.205734508583,1,1,,,,
24,ESL,paint,0.159699782151,1,4,,,,
24,ESL,panda,0.148833566289,1,4,,,,
24,ESL,pants,0.138723262184,1,2,,,,
24,ESL,peach,0.291203388576,1,2,,,,
24,ESL,peanut,0.32259919519,1,4,,,,
24,ESL,pear,0.284702388299,1,4,,,,
24,ESL,pen,0.148473340435,1,2,,,,
24,ESL,pencil,0.239192840005,1,4,,,,
24,ESL,pepper,0.146084519658,1,4,,,,
24,ESL,piano,0.239056991852,1,2,,,,
24,ESL,pineapple,0.280628998942,1,2,,,,
24,ESL,tail,0.245878612181,1,4,,,,
24,ESL,tofu,0.270675419958,1,2,,,,
24,ESL,tomato,0.313044916299,1,4,,,,
24,ESL,tooth,0.0876590639922,1,4,,,,
24,ESL,turtle,0.0598424532758,1,4,,,,
24,ESL,baby,0.223835646283,2,3,,,,
24,ESL,back,0.120499387565,2,1,,,,
24,ESL,backpack,0.300631119426,2,1,,,,
24,ESL,bag,0.175746326503,2,1,,,,
24,ESL,ball,0.241220408514,2,3,,,,
24,ESL,banana,0.344907981412,2,3,,,,
24,ESL,battery,0.18443191535,2,1,,,,
24,ESL,bear,0.152023802893,2,3,,,,
24,ESL,beer,0.179160916249,2,1,,,,
24,ESL,belly,0.133193791116,2,1,,,,
24,ESL,bird,0.164204901267,2,3,,,,
24,ESL,bone,0.175864547158,2,1,,,,
24,ESL,bottle,0.209870094717,2,1,,,,
24,ESL,bowl,0.126639742071,2,3,,,,
24,ESL,box,0.217538713596,2,3,,,,
24,ESL,bubble,0.201844149937,2,1,,,,
24,ESL,bus,0.158195724788,2,1,,,,
24,ESL,cake,0.259384151827,2,2,,,,
24,ESL,camera,0.278051346202,2,4,,,,
24,ESL,can,0.0810593096075,2,2,,,,
24,ESL,candy,0.330331530824,2,2,,,,
24,ESL,carrot,0.267317860311,2,4,,,,
24,ESL,coffee,0.19984273373,2,2,,,,
24,ESL,computer,0.44894439194,2,2,,,,
24,ESL,cup,0.105267019856,2,2,,,,
24,ESL,deer,0.179186360416,2,3,,,,
24,ESL,desk,0.189031353006,2,3,,,,
24,ESL,dinosaur,0.226500096595,2,1,,,,
24,ESL,dog,0.226247044744,2,1,,,,
24,ESL,door,0.0956868452565,2,3,,,,
24,ESL,duck,0.239144857481,2,3,,,,
24,ESL,garden,0.0662692032244,2,3,,,,
24,ESL,ghost,0.258641965634,2,1,,,,
24,ESL,gum,0.195165901192,2,1,,,,
24,ESL,paint,0.150546374714,2,4,,,,
24,ESL,panda,0.2301396062,2,4,,,,
24,ESL,pants,0.22207686195,2,2,,,,
24,ESL,peach,0.339471125749,2,2,,,,
24,ESL,peanut,0.198516523704,2,4,,,,
24,ESL,pear,0.228521249613,2,4,,,,
24,ESL,pen,0.133667516446,2,2,,,,
24,ESL,pencil,0.240820468256,2,4,,,,
24,ESL,pepper,0.212159505949,2,4,,,,
24,ESL,piano,0.338113232188,2,2,,,,
24,ESL,pineapple,0.0481963382763,2,2,,,,
24,ESL,tail,0.164363824455,2,4,,,,
24,ESL,tofu,0.181473161803,2,2,,,,
24,ESL,tomato,0.267589902197,2,4,,,,
24,ESL,tooth,0.230751233205,2,4,,,,
24,ESL,turtle,0.25790896146,2,4,,,,
