Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
80,ESL,back,0.128771973648,1,1,,,,
80,ESL,backpack,0.367226780874,1,1,,,,
80,ESL,ball,0.250984734282,1,3,,,,
80,ESL,battery,0.320748993744,1,1,,,,
80,ESL,bean,0.309767631864,1,1,,,,
80,ESL,bear,0.18886178068,1,3,,,,
80,ESL,beer,0.344362689051,1,1,,,,
80,ESL,belly,0.0999962969901,1,1,,,,
80,ESL,bird,0.188443160798,1,3,,,,
80,ESL,bone,0.133220346532,1,1,,,,
80,ESL,bottle,0.265996155904,1,1,,,,
80,ESL,bowl,0.299358204802,1,3,,,,
80,ESL,box,0.203677619214,1,3,,,,
80,ESL,boy,0.257123877092,1,3,,,,
80,ESL,bubble,0.342872231106,1,1,,,,
80,ESL,cake,0.296644747497,1,2,,,,
80,ESL,camera,0.202173176655,1,4,,,,
80,ESL,carpet,0.34232050459,1,2,,,,
80,ESL,carrot,0.242048450056,1,4,,,,
80,ESL,computer,0.276984823352,1,2,,,,
80,ESL,dinosaur,0.399499904255,1,1,,,,
80,ESL,dog,0.120513584806,1,1,,,,
80,ESL,door,0.18044162139,1,3,,,,
80,ESL,duck,0.12833631634,1,3,,,,
80,ESL,garden,0.29199668007,1,3,,,,
80,ESL,ghost,0.354342003136,1,1,,,,
80,ESL,girl,0.286293923444,1,3,,,,
80,ESL,paint,0.286248222124,1,4,,,,
80,ESL,panda,0.305437068597,1,4,,,,
80,ESL,pants,0.335916656792,1,2,,,,
80,ESL,peach,0.223480944091,1,2,,,,
80,ESL,peanut,0.235531137274,1,4,,,,
80,ESL,pear,0.139346105981,1,4,,,,
80,ESL,pen,0.256922021335,1,2,,,,
80,ESL,pencil,0.288668896496,1,4,,,,
80,ESL,piano,0.356215738228,1,2,,,,
80,ESL,pineapple,0.364462877619,1,2,,,,
80,ESL,tail,0.183415902982,1,4,,,,
80,ESL,tofu,0.184191109578,1,2,,,,
80,ESL,tomato,0.293662232212,1,4,,,,
80,ESL,tongue,0.386070701621,1,4,,,,
80,ESL,tooth,0.29666850155,1,4,,,,
80,ESL,turtle,0.205273819505,1,4,,,,
80,ESL,backpack,0.235106797437,2,1,,,,
80,ESL,bag,0.313728127978,2,1,,,,
80,ESL,banana,0.236230119661,2,3,,,,
80,ESL,basket,0.285234981503,2,3,,,,
80,ESL,battery,0.325591584539,2,1,,,,
80,ESL,bean,0.321594585414,2,1,,,,
80,ESL,bear,0.317471629741,2,3,,,,
80,ESL,beer,0.193446830011,2,1,,,,
80,ESL,belly,0.332781397068,2,1,,,,
80,ESL,bird,0.184014013104,2,3,,,,
80,ESL,bone,0.230526930077,2,1,,,,
80,ESL,bottle,0.245315311929,2,1,,,,
80,ESL,bowl,0.312534831734,2,3,,,,
80,ESL,boy,0.225198073026,2,3,,,,
80,ESL,bubble,0.294245392473,2,1,,,,
80,ESL,cake,0.184058127258,2,2,,,,
80,ESL,camera,0.123755868866,2,4,,,,
80,ESL,can,0.20066530098,2,2,,,,
80,ESL,carpet,0.32329919892,2,2,,,,
80,ESL,carrot,0.347340281798,2,4,,,,
80,ESL,dinosaur,0.416205948394,2,1,,,,
80,ESL,dog,0.237685868372,2,1,,,,
80,ESL,door,0.188731582663,2,3,,,,
80,ESL,duck,0.226299380905,2,3,,,,
80,ESL,garden,0.164956463238,2,3,,,,
80,ESL,ghost,0.229818622214,2,1,,,,
80,ESL,girl,0.251380207448,2,3,,,,
80,ESL,gum,0.179099993918,2,1,,,,
80,ESL,panda,0.199738237349,2,4,,,,
80,ESL,peach,0.266467374196,2,2,,,,
80,ESL,peanut,0.347655747718,2,4,,,,
80,ESL,pear,0.170930133645,2,4,,,,
80,ESL,pen,0.27817299705,2,2,,,,
80,ESL,pencil,0.388288228936,2,4,,,,
80,ESL,piano,0.290304570518,2,2,,,,
80,ESL,pineapple,0.487030763361,2,2,,,,
80,ESL,tail,0.213322695578,2,4,,,,
80,ESL,tofu,0.205472267471,2,2,,,,
80,ESL,tomato,0.288504215697,2,4,,,,
80,ESL,tongue,0.199717629632,2,4,,,,
80,ESL,tooth,0.30437943173,2,4,,,,
80,ESL,turtle,0.245498796059,2,4,,,,
