Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
45,ESL,baby,0.0080989736491,1,3,,,,
45,ESL,bag,0.00860497358112,1,1,,,,
45,ESL,banana,0.012848821348,1,3,,,,
45,ESL,basket,0.00749633290783,1,3,,,,
45,ESL,battery,0.00711642954717,1,1,,,,
45,ESL,bean,0.00619028346116,1,1,,,,
45,ESL,bear,0.0115244832428,1,3,,,,
45,ESL,beer,0.00778769206167,1,1,,,,
45,ESL,bird,0.0088105303876,1,3,,,,
45,ESL,bone,0.0118111798498,1,1,,,,
45,ESL,bottle,0.00747325561403,1,1,,,,
45,ESL,bowl,0.00848426174949,1,3,,,,
45,ESL,box,0.00962531206259,1,3,,,,
45,ESL,boy,0.0119652954156,1,3,,,,
45,ESL,bus,0.00539135538966,1,1,,,,
45,ESL,cake,0.073053217328,1,2,,,,
45,ESL,camera,0.069045579879,1,4,,,,
45,ESL,can,0.0762749595016,1,2,,,,
45,ESL,candy,0.0769136014305,1,2,,,,
45,ESL,carrot,0.0703274170254,1,4,,,,
45,ESL,coffee,0.0522419426351,1,2,,,,
45,ESL,computer,0.0487339456823,1,2,,,,
45,ESL,cup,0.0643175835978,1,2,,,,
45,ESL,deer,0.00977101982181,1,3,,,,
45,ESL,dinosaur,0.0100721781381,1,1,,,,
45,ESL,door,0.00776138926663,1,3,,,,
45,ESL,duck,0.00959476091499,1,3,,,,
45,ESL,garden,0.00868539285922,1,3,,,,
45,ESL,ghost,0.0170819532017,1,1,,,,
45,ESL,girl,0.0119384096732,1,3,,,,
45,ESL,gum,0.0127256964137,1,1,,,,
45,ESL,panda,0.0389589370815,1,4,,,,
45,ESL,pants,0.0755064456479,1,2,,,,
45,ESL,peach,0.0544655265382,1,2,,,,
45,ESL,peanut,0.0518229810656,1,4,,,,
45,ESL,pear,0.0549740608469,1,4,,,,
45,ESL,pen,0.068343699777,1,2,,,,
45,ESL,pencil,0.0508072130157,1,4,,,,
45,ESL,pepper,0.0380324002457,1,4,,,,
45,ESL,piano,0.0526908300309,1,2,,,,
45,ESL,pineapple,0.0476884668931,1,2,,,,
45,ESL,tail,0.0528476816098,1,4,,,,
45,ESL,tofu,0.0400768841933,1,2,,,,
45,ESL,tomato,0.0258430886439,1,4,,,,
45,ESL,tongue,0.051859462073,1,4,,,,
45,ESL,tooth,0.0602968350669,1,4,,,,
45,ESL,turtle,0.0572225648403,1,4,,,,
45,ESL,baby,0.00921070280477,2,3,,,,
45,ESL,back,0.00693660328434,2,1,,,,
45,ESL,bag,0.00760418721784,2,1,,,,
45,ESL,banana,0.00867672720875,2,3,,,,
45,ESL,basket,0.0118679348228,2,3,,,,
45,ESL,battery,0.0108350932044,2,1,,,,
45,ESL,bean,0.00802458130794,2,1,,,,
45,ESL,bear,0.00905335741444,2,3,,,,
45,ESL,beer,0.0111110776238,2,1,,,,
45,ESL,bird,0.00747667798096,2,3,,,,
45,ESL,bottle,0.00786647711699,2,1,,,,
45,ESL,bowl,0.014774070247,2,3,,,,
45,ESL,box,0.00555059971893,2,3,,,,
45,ESL,boy,0.0176446471927,2,3,,,,
45,ESL,bubble,0.00505601843647,2,1,,,,
45,ESL,bus,0.00525314116483,2,1,,,,
45,ESL,cake,0.0640106448942,2,2,,,,
45,ESL,camera,0.0738657145356,2,4,,,,
45,ESL,can,0.108078105956,2,2,,,,
45,ESL,candy,0.0571183422499,2,2,,,,
45,ESL,carrot,0.0853086857673,2,4,,,,
45,ESL,coffee,0.065436178003,2,2,,,,
45,ESL,computer,0.0452465129544,2,2,,,,
45,ESL,cup,0.0834783318309,2,2,,,,
45,ESL,deer,0.00758892102104,2,3,,,,
45,ESL,desk,0.00895622191935,2,3,,,,
45,ESL,dinosaur,0.00945258116049,2,1,,,,
45,ESL,dog,0.00858797389926,2,1,,,,
45,ESL,door,0.0069656686227,2,3,,,,
45,ESL,duck,0.0114109175263,2,3,,,,
45,ESL,garden,0.0232708893216,2,3,,,,
45,ESL,ghost,0.0302420662567,2,1,,,,
45,ESL,girl,0.0211984051531,2,3,,,,
45,ESL,gum,0.0139554575863,2,1,,,,
45,ESL,panda,0.0494728913636,2,4,,,,
45,ESL,pants,0.0590166927128,2,2,,,,
45,ESL,peach,0.0392639148697,2,2,,,,
45,ESL,peanut,0.0374127892677,2,4,,,,
45,ESL,pear,0.0581848671384,2,4,,,,
45,ESL,pen,0.0451704747593,2,2,,,,
45,ESL,pencil,0.0476959136332,2,4,,,,
45,ESL,pepper,0.0448606726726,2,4,,,,
45,ESL,piano,0.0483291927101,2,2,,,,
45,ESL,pineapple,0.0609326709396,2,2,,,,
45,ESL,tail,0.0479517384895,2,4,,,,
45,ESL,tofu,0.0457896253423,2,2,,,,
45,ESL,tomato,0.0703585553355,2,4,,,,
45,ESL,tongue,0.0794085192235,2,4,,,,
45,ESL,tooth,0.0509573277586,2,4,,,,
45,ESL,turtle,0.0468824087417,2,4,,,,
