Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
159,ESL,baby,0.0138334794495,1,3,,,,
159,ESL,back,0.0080906156601,1,1,,,,
159,ESL,bag,0.00495905728295,1,1,,,,
159,ESL,ball,0.00668707911939,1,3,,,,
159,ESL,banana,0.0207580956925,1,3,,,,
159,ESL,battery,0.0129345572504,1,1,,,,
159,ESL,bean,0.00721718913089,1,1,,,,
159,ESL,bear,0.0107066085738,1,3,,,,
159,ESL,beer,0.0109377018226,1,1,,,,
159,ESL,belly,0.00754084260022,1,1,,,,
159,ESL,bird,0.0135022705637,1,3,,,,
159,ESL,bone,0.0039128947985,1,1,,,,
159,ESL,bowl,0.0100863510904,1,3,,,,
159,ESL,box,0.00449313527619,1,3,,,,
159,ESL,boy,0.0144567271976,1,3,,,,
159,ESL,bubble,0.0108062261461,1,1,,,,
159,ESL,bus,0.00843203458873,1,1,,,,
159,ESL,cake,0.122337577273,1,2,,,,
159,ESL,camera,0.0935874908098,1,4,,,,
159,ESL,can,0.146980640542,1,2,,,,
159,ESL,candy,0.142463825608,1,2,,,,
159,ESL,carpet,0.131622675938,1,2,,,,
159,ESL,carrot,0.0952387991132,1,4,,,,
159,ESL,coffee,0.130507877928,1,2,,,,
159,ESL,computer,0.0731471883798,1,2,,,,
159,ESL,cup,0.119409836697,1,2,,,,
159,ESL,deer,0.0119109885428,1,3,,,,
159,ESL,dinosaur,0.0164911400102,1,1,,,,
159,ESL,dog,0.0186983375209,1,1,,,,
159,ESL,door,0.00943306915302,1,3,,,,
159,ESL,duck,0.0118717482425,1,3,,,,
159,ESL,garden,0.057323110848,1,3,,,,
159,ESL,ghost,0.0380897562047,1,1,,,,
159,ESL,gum,0.031919987442,1,1,,,,
159,ESL,paint,0.0995394572949,1,4,,,,
159,ESL,panda,0.13021621523,1,4,,,,
159,ESL,peach,0.0984211207028,1,2,,,,
159,ESL,peanut,0.124156090995,1,4,,,,
159,ESL,pear,0.111516661703,1,4,,,,
159,ESL,pen,0.0897883440237,1,2,,,,
159,ESL,pencil,0.082254371226,1,4,,,,
159,ESL,pepper,0.0859435817721,1,4,,,,
159,ESL,piano,0.117550526669,1,2,,,,
159,ESL,pineapple,0.0611821621979,1,2,,,,
159,ESL,tail,0.132795108424,1,4,,,,
159,ESL,tofu,0.0867128277191,1,2,,,,
159,ESL,tomato,0.130304562843,1,4,,,,
159,ESL,tongue,0.124855924096,1,4,,,,
159,ESL,turkey,0.0891553384318,1,4,,,,
159,ESL,turtle,0.0788399328277,1,4,,,,
159,ESL,baby,0.0307400102205,2,3,,,,
159,ESL,back,0.0125290242613,2,1,,,,
159,ESL,backpack,0.00886932909036,2,1,,,,
159,ESL,bag,0.0116720425949,2,1,,,,
159,ESL,ball,0.0422468030271,2,3,,,,
159,ESL,banana,0.0177211441888,2,3,,,,
159,ESL,battery,0.0118435578634,2,1,,,,
159,ESL,bean,0.0174897299483,2,1,,,,
159,ESL,bear,0.0198671819782,2,3,,,,
159,ESL,beer,0.0325409448513,2,1,,,,
159,ESL,belly,0.00917988473727,2,1,,,,
159,ESL,bird,0.0114346754416,2,3,,,,
159,ESL,bone,0.0178437138966,2,1,,,,
159,ESL,bowl,0.0130480664125,2,3,,,,
159,ESL,box,0.0165396645823,2,3,,,,
159,ESL,boy,0.0155209305352,2,3,,,,
159,ESL,bubble,0.0484462625516,2,1,,,,
159,ESL,bus,0.0213865564533,2,1,,,,
159,ESL,cake,0.12979818394,2,2,,,,
159,ESL,camera,0.0943635835011,2,4,,,,
159,ESL,can,0.119612907302,2,2,,,,
159,ESL,candy,0.10971386686,2,2,,,,
159,ESL,carpet,0.142189340259,2,2,,,,
159,ESL,carrot,0.136845668639,2,4,,,,
159,ESL,coffee,0.119652688609,2,2,,,,
159,ESL,computer,0.0875091178644,2,2,,,,
159,ESL,cup,0.116225611896,2,2,,,,
159,ESL,deer,0.0356047309177,2,3,,,,
159,ESL,dinosaur,0.0195474468687,2,1,,,,
159,ESL,dog,0.0213494729174,2,1,,,,
159,ESL,door,0.0116079383286,2,3,,,,
159,ESL,duck,0.0131420758399,2,3,,,,
159,ESL,garden,0.0296451202625,2,3,,,,
159,ESL,ghost,0.0621226575568,2,1,,,,
159,ESL,girl,0.0633591941367,2,3,,,,
159,ESL,gum,0.0352007177288,2,1,,,,
159,ESL,paint,0.107665627031,2,4,,,,
159,ESL,panda,0.0852945879279,2,4,,,,
159,ESL,peanut,0.107485129107,2,4,,,,
159,ESL,pear,0.10379696168,2,4,,,,
159,ESL,pen,0.0871906897342,2,2,,,,
159,ESL,pencil,0.0595788090368,2,4,,,,
159,ESL,pepper,0.0740406504989,2,4,,,,
159,ESL,piano,0.0911531643305,2,2,,,,
159,ESL,pineapple,0.0640647203225,2,2,,,,
159,ESL,tail,0.144521552895,2,4,,,,
159,ESL,tofu,0.0999609294819,2,2,,,,
159,ESL,tomato,0.0698130481711,2,4,,,,
159,ESL,tongue,0.129504338032,2,4,,,,
159,ESL,tooth,0.123199511672,2,4,,,,
159,ESL,turkey,0.092312382205,2,4,,,,
159,ESL,turtle,0.102777281863,2,4,,,,
