Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
19,CBC,baby,0.020757402362,1,3,,,,
19,CBC,back,0.00675858618338,1,1,,,,
19,CBC,backpack,0.00758257511995,1,1,,,,
19,CBC,ball,-0.172934049343,1,3,,,,
19,CBC,banana,0.0069791568914,1,3,,,,
19,CBC,basket,0.00901335507329,1,3,,,,
19,CBC,battery,0.00700137569726,1,1,,,,
19,CBC,bean,0.00409378457828,1,1,,,,
19,CBC,bear,-0.122429839481,1,3,,,,
19,CBC,beer,0.00764556800195,1,1,,,,
19,CBC,bird,-0.058711867077,1,3,,,,
19,CBC,bone,-0.165440761432,1,1,,,,
19,CBC,bottle,0.00652787298075,1,1,,,,
19,CBC,bowl,-0.099241350751,1,3,,,,
19,CBC,box,0.00862024696902,1,3,,,,
19,CBC,boy,-0.0945349741905,1,3,,,,
19,CBC,bubble,0.106558007763,1,1,,,,
19,CBC,bus,0.00595766822861,1,1,,,,
19,CBC,cake,0.0478619235164,1,2,,,,
19,CBC,camera,0.0801982837311,1,4,,,,
19,CBC,can,0.0825494988686,1,2,,,,
19,CBC,candy,0.0674705908137,1,2,,,,
19,CBC,carpet,0.0643030628427,1,2,,,,
19,CBC,carrot,0.0637891595747,1,4,,,,
19,CBC,coffee,0.0624289459447,1,2,,,,
19,CBC,computer,0.0350722787208,1,2,,,,
19,CBC,cup,0.0511111419444,1,2,,,,
19,CBC,deer,0.10095037567,1,3,,,,
19,CBC,desk,0.0177750689839,1,3,,,,
19,CBC,dinosaur,0.0165539667125,1,1,,,,
19,CBC,dog,-0.10334885921,1,1,,,,
19,CBC,door,-0.147200724066,1,3,,,,
19,CBC,duck,0.0121567276365,1,3,,,,
19,CBC,garden,-0.107608127893,1,3,,,,
19,CBC,ghost,0.0270894764858,1,1,,,,
19,CBC,girl,-0.150203547056,1,3,,,,
19,CBC,gum,0.108236731242,1,1,,,,
19,CBC,paint,0.0875873195336,1,4,,,,
19,CBC,panda,0.0581078663447,1,4,,,,
19,CBC,pants,0.0823881752867,1,2,,,,
19,CBC,peach,0.0439649646423,1,2,,,,
19,CBC,pear,0.058819892168,1,4,,,,
19,CBC,pen,0.0670820381651,1,2,,,,
19,CBC,pencil,0.0570128120152,1,4,,,,
19,CBC,pepper,0.0236540030515,1,4,,,,
19,CBC,piano,0.0764739791648,1,2,,,,
19,CBC,pineapple,0.0707140909865,1,2,,,,
19,CBC,tail,0.108595636989,1,4,,,,
19,CBC,tofu,0.0579925482258,1,2,,,,
19,CBC,tomato,0.0576906769186,1,4,,,,
19,CBC,tongue,0.0849562461199,1,4,,,,
19,CBC,tooth,0.10811458349,1,4,,,,
19,CBC,turkey,0.0552722043792,1,4,,,,
19,CBC,turtle,0.051812116466,1,4,,,,
19,CBC,baby,-0.0589469519491,2,3,,,,
19,CBC,back,0.00494227719398,2,1,,,,
19,CBC,backpack,0.00484624336229,2,1,,,,
19,CBC,ball,0.00459018314563,2,3,,,,
19,CBC,banana,0.00393114475251,2,3,,,,
19,CBC,basket,0.00489477529868,2,3,,,,
19,CBC,battery,0.0853811266572,2,1,,,,
19,CBC,bean,0.120152954033,2,1,,,,
19,CBC,bear,-0.143679144083,2,3,,,,
19,CBC,beer,-0.115083841778,2,1,,,,
19,CBC,bird,0.00411010399076,2,3,,,,
19,CBC,bone,0.00603655085486,2,1,,,,
19,CBC,bowl,-0.143103469745,2,3,,,,
19,CBC,box,0.005546221291,2,3,,,,
19,CBC,boy,-0.119417484688,2,3,,,,
19,CBC,bus,-0.133226875675,2,1,,,,
19,CBC,cake,0.0591256390786,2,2,,,,
19,CBC,camera,0.0806037360421,2,4,,,,
19,CBC,can,0.0801257869722,2,2,,,,
19,CBC,candy,0.0674100496217,2,2,,,,
19,CBC,carrot,0.0608846792632,2,4,,,,
19,CBC,coffee,0.0487603755106,2,2,,,,
19,CBC,computer,0.0559562326211,2,2,,,,
19,CBC,cup,0.0667896648687,2,2,,,,
19,CBC,deer,0.0826592980579,2,3,,,,
19,CBC,desk,0.0148291416741,2,3,,,,
19,CBC,dinosaur,0.0065837626883,2,1,,,,
19,CBC,door,0.0724927703387,2,3,,,,
19,CBC,duck,-0.135485165779,2,3,,,,
19,CBC,garden,0.157785295541,2,3,,,,
19,CBC,ghost,0.0142923302557,2,1,,,,
19,CBC,girl,0.024696025357,2,3,,,,
19,CBC,gum,0.0153320117383,2,1,,,,
19,CBC,paint,0.0918434690524,2,4,,,,
19,CBC,panda,0.0882803223335,2,4,,,,
19,CBC,peach,0.0394143726105,2,2,,,,
19,CBC,peanut,0.0472855466658,2,4,,,,
19,CBC,pen,0.0817917234421,2,2,,,,
19,CBC,pencil,0.0460170360529,2,4,,,,
19,CBC,piano,0.0522925664429,2,2,,,,
19,CBC,tail,0.0917762418186,2,4,,,,
19,CBC,tofu,0.052481994001,2,2,,,,
19,CBC,tomato,0.0610251948697,2,4,,,,
19,CBC,tongue,0.103926786618,2,4,,,,
19,CBC,turkey,0.0654642919871,2,4,,,,
