Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
155,CBC,backpack,0.0108328534286,1,1,,,,
155,CBC,bag,0.00728052578585,1,1,,,,
155,CBC,ball,0.00676669461027,1,3,,,,
155,CBC,banana,0.00209899162349,1,3,,,,
155,CBC,basket,0.00805210430004,1,3,,,,
155,CBC,battery,0.00659554809535,1,1,,,,
155,CBC,bean,0.0159528556466,1,1,,,,
155,CBC,beer,0.00771140120617,1,1,,,,
155,CBC,bird,0.0113505758072,1,3,,,,
155,CBC,bone,0.0168095664661,1,1,,,,
155,CBC,bottle,0.00556852806251,1,1,,,,
155,CBC,bowl,0.0143153350093,1,3,,,,
155,CBC,box,0.0187091651469,1,3,,,,
155,CBC,bubble,0.0142788775012,1,1,,,,
155,CBC,bus,0.0108033063998,1,1,,,,
155,CBC,cake,0.0480850087484,1,2,,,,
155,CBC,camera,0.0735363724573,1,4,,,,
155,CBC,can,0.0888246971231,1,2,,,,
155,CBC,candy,0.0447931708193,1,2,,,,
155,CBC,carpet,0.0601648308933,1,2,,,,
155,CBC,carrot,0.0616806570602,1,4,,,,
155,CBC,coffee,0.0648043673413,1,2,,,,
155,CBC,computer,0.0342103599099,1,2,,,,
155,CBC,cup,0.0377984118116,1,2,,,,
155,CBC,deer,0.0226293713128,1,3,,,,
155,CBC,desk,0.012098506827,1,3,,,,
155,CBC,dinosaur,0.00578888424075,1,1,,,,
155,CBC,dog,0.0199226584665,1,1,,,,
155,CBC,door,0.0145971555469,1,3,,,,
155,CBC,garden,0.0181453458738,1,3,,,,
155,CBC,ghost,0.0233728610376,1,1,,,,
155,CBC,gum,0.0156781474737,1,1,,,,
155,CBC,paint,0.0497219630577,1,4,,,,
155,CBC,panda,0.0826196895893,1,4,,,,
155,CBC,peach,0.0502796159915,1,2,,,,
155,CBC,peanut,0.0731807568668,1,4,,,,
155,CBC,pear,0.0762956223963,1,4,,,,
155,CBC,pen,0.037985585815,1,2,,,,
155,CBC,pencil,0.0402463822298,1,4,,,,
155,CBC,pepper,0.021508490651,1,4,,,,
155,CBC,piano,0.0739227440437,1,2,,,,
155,CBC,pineapple,0.0692126572924,1,2,,,,
155,CBC,tail,0.0725799941978,1,4,,,,
155,CBC,tofu,0.0591378450223,1,2,,,,
155,CBC,tomato,0.0492782283552,1,4,,,,
155,CBC,tongue,0.0732886087076,1,4,,,,
155,CBC,tooth,0.0765378215042,1,4,,,,
155,CBC,turtle,0.0588262399385,1,4,,,,
155,CBC,backpack,0.0121880300805,2,1,,,,
155,CBC,bag,0.00714296329229,2,1,,,,
155,CBC,ball,0.00744141591658,2,3,,,,
155,CBC,banana,0.0077919633044,2,3,,,,
155,CBC,basket,0.00704067839241,2,3,,,,
155,CBC,battery,0.0093366051846,2,1,,,,
155,CBC,bean,0.0137912509859,2,1,,,,
155,CBC,bear,0.00772806352957,2,3,,,,
155,CBC,beer,0.00951428761973,2,1,,,,
155,CBC,bird,0.010037552714,2,3,,,,
155,CBC,bone,0.0134239242856,2,1,,,,
155,CBC,bottle,0.0101329694266,2,1,,,,
155,CBC,bowl,0.00878106848577,2,3,,,,
155,CBC,box,0.00795758256193,2,3,,,,
155,CBC,bubble,0.00853412000055,2,1,,,,
155,CBC,bus,0.00774595535009,2,1,,,,
155,CBC,cake,0.057405781417,2,2,,,,
155,CBC,camera,0.056572360717,2,4,,,,
155,CBC,can,0.0720855818026,2,2,,,,
155,CBC,candy,0.0456849968444,2,2,,,,
155,CBC,carpet,0.0344794320636,2,2,,,,
155,CBC,carrot,0.0681808666912,2,4,,,,
155,CBC,coffee,0.0590798886926,2,2,,,,
155,CBC,computer,0.0448673444458,2,2,,,,
155,CBC,cup,0.0553067089316,2,2,,,,
155,CBC,deer,0.0262424612578,2,3,,,,
155,CBC,desk,0.0154131982056,2,3,,,,
155,CBC,dinosaur,0.013069049351,2,1,,,,
155,CBC,dog,0.0167603808561,2,1,,,,
155,CBC,door,0.0166544449569,2,3,,,,
155,CBC,garden,0.0213211516351,2,3,,,,
155,CBC,ghost,0.0185010388183,2,1,,,,
155,CBC,gum,0.0210169855386,2,1,,,,
155,CBC,paint,0.0630202047748,2,4,,,,
155,CBC,panda,0.0526717365782,2,4,,,,
155,CBC,peach,0.0582984657416,2,2,,,,
155,CBC,peanut,0.0481120222348,2,4,,,,
155,CBC,pen,0.0503307561657,2,2,,,,
155,CBC,pencil,0.0567667538267,2,4,,,,
155,CBC,pepper,0.0253976131125,2,4,,,,
155,CBC,piano,0.076036620515,2,2,,,,
155,CBC,pineapple,0.0425379271997,2,2,,,,
155,CBC,tail,0.0674714605557,2,4,,,,
155,CBC,tofu,0.0639671665983,2,2,,,,
155,CBC,tomato,0.0828260091411,2,4,,,,
155,CBC,tongue,0.0653583195898,2,4,,,,
155,CBC,tooth,0.0671410383703,2,4,,,,
155,CBC,turtle,0.0663779095552,2,4,,,,
