Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
173,CBC,baby,0.177971319629,1,3,,,,
173,CBC,back,0.15874025462,1,1,,,,
173,CBC,backpack,0.26285264804,1,1,,,,
173,CBC,ball,0.0122295553272,1,3,,,,
173,CBC,banana,0.204738723389,1,3,,,,
173,CBC,basket,0.153807474621,1,3,,,,
173,CBC,battery,0.22580213889,1,1,,,,
173,CBC,bean,0.180274377334,1,1,,,,
173,CBC,bear,0.0850562092588,1,3,,,,
173,CBC,beer,0.193848818865,1,1,,,,
173,CBC,bird,0.1879476538,1,3,,,,
173,CBC,bone,0.168431863383,1,1,,,,
173,CBC,bottle,0.189235918782,1,1,,,,
173,CBC,bowl,0.193252057814,1,3,,,,
173,CBC,boy,0.129632952857,1,3,,,,
173,CBC,bubble,0.143853096974,1,1,,,,
173,CBC,bus,0.193214460709,1,1,,,,
173,CBC,camera,0.242790556401,1,4,,,,
173,CBC,candy,0.147658416622,1,2,,,,
173,CBC,carrot,0.247688320211,1,4,,,,
173,CBC,coffee,0.20091358628,1,2,,,,
173,CBC,computer,0.20894382962,1,2,,,,
173,CBC,deer,0.140155989673,1,3,,,,
173,CBC,dinosaur,0.285413560989,1,1,,,,
173,CBC,dog,0.124614236769,1,1,,,,
173,CBC,door,0.172281976923,1,3,,,,
173,CBC,duck,0.144003759321,1,3,,,,
173,CBC,garden,0.19797305942,1,3,,,,
173,CBC,ghost,0.259893329133,1,1,,,,
173,CBC,gum,0.0886746208149,1,1,,,,
173,CBC,paint,0.144933657242,1,4,,,,
173,CBC,panda,0.206755306752,1,4,,,,
173,CBC,pants,0.259177878512,1,2,,,,
173,CBC,peach,0.175707048543,1,2,,,,
173,CBC,peanut,0.163838164476,1,4,,,,
173,CBC,pear,0.117125413607,1,4,,,,
173,CBC,pen,0.186301986804,1,2,,,,
173,CBC,pencil,0.149029720627,1,4,,,,
173,CBC,piano,0.275567967471,1,2,,,,
173,CBC,pineapple,0.220622818762,1,2,,,,
173,CBC,tail,0.14274779149,1,4,,,,
173,CBC,tofu,0.187334983151,1,2,,,,
173,CBC,tongue,0.1926273801,1,4,,,,
173,CBC,tooth,0.129780353193,1,4,,,,
173,CBC,turtle,0.163418997555,1,4,,,,
173,CBC,baby,0.132691831737,2,3,,,,
173,CBC,back,0.189023757727,2,1,,,,
173,CBC,backpack,0.177658364253,2,1,,,,
173,CBC,ball,0.111962276831,2,3,,,,
173,CBC,banana,0.329726992472,2,3,,,,
173,CBC,basket,0.216336766123,2,3,,,,
173,CBC,battery,0.170283313765,2,1,,,,
173,CBC,bean,0.163203725292,2,1,,,,
173,CBC,bear,0.213659502733,2,3,,,,
173,CBC,beer,0.15221878168,2,1,,,,
173,CBC,bird,0.144616287889,2,3,,,,
173,CBC,bone,0.166645517024,2,1,,,,
173,CBC,bottle,0.143433454373,2,1,,,,
173,CBC,bowl,0.151787383951,2,3,,,,
173,CBC,boy,0.120670582463,2,3,,,,
173,CBC,bus,0.214103955383,2,1,,,,
173,CBC,cake,0.142732618997,2,2,,,,
173,CBC,camera,0.205003436993,2,4,,,,
173,CBC,candy,0.29736924096,2,2,,,,
173,CBC,carrot,0.261469884462,2,4,,,,
173,CBC,coffee,0.207829240427,2,2,,,,
173,CBC,computer,0.18676877146,2,2,,,,
173,CBC,deer,0.164820497606,2,3,,,,
173,CBC,dinosaur,0.322135450224,2,1,,,,
173,CBC,dog,0.138108728827,2,1,,,,
173,CBC,door,0.17110155962,2,3,,,,
173,CBC,duck,0.165930062001,2,3,,,,
173,CBC,garden,0.128650570896,2,3,,,,
173,CBC,ghost,0.20362575654,2,1,,,,
173,CBC,girl,0.179656653517,2,3,,,,
173,CBC,gum,0.181661670426,2,1,,,,
173,CBC,paint,0.218817660384,2,4,,,,
173,CBC,panda,0.136726614859,2,4,,,,
173,CBC,pants,0.210707693728,2,2,,,,
173,CBC,peach,0.277307932374,2,2,,,,
173,CBC,peanut,0.368410448816,2,4,,,,
173,CBC,pen,0.143712288449,2,2,,,,
173,CBC,pencil,0.141657612682,2,4,,,,
173,CBC,pepper,0.170471399762,2,4,,,,
173,CBC,piano,0.174592782066,2,2,,,,
173,CBC,pineapple,0.198977246386,2,2,,,,
173,CBC,tail,0.122307532162,2,4,,,,
173,CBC,tofu,0.176108480426,2,2,,,,
173,CBC,tomato,0.249327209061,2,4,,,,
173,CBC,tongue,0.135776889844,2,4,,,,
173,CBC,tooth,0.112121904397,2,4,,,,
173,CBC,turkey,0.15102488169,2,4,,,,
173,CBC,turtle,0.188580943054,2,4,,,,
