Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
48,CBC,baby,0.0120345601719,1,3,,,,
48,CBC,back,0.000964108467366,1,1,,,,
48,CBC,backpack,0.0132741196296,1,1,,,,
48,CBC,bag,0.0149117949719,1,1,,,,
48,CBC,ball,0.011071941764,1,3,,,,
48,CBC,banana,0.0181599644517,1,3,,,,
48,CBC,basket,0.0103088913188,1,3,,,,
48,CBC,battery,0.0125772424367,1,1,,,,
48,CBC,bean,0.012367023437,1,1,,,,
48,CBC,bear,0.0139333809338,1,3,,,,
48,CBC,beer,0.0050773231853,1,1,,,,
48,CBC,belly,0.0136749206214,1,1,,,,
48,CBC,bird,0.0173610926975,1,3,,,,
48,CBC,bone,0.0142373930637,1,1,,,,
48,CBC,bottle,0.0120835321259,1,1,,,,
48,CBC,bowl,0.0282697479465,1,3,,,,
48,CBC,box,0.0109403865151,1,3,,,,
48,CBC,boy,0.0780817754174,1,3,,,,
48,CBC,bus,0.0111781710025,1,1,,,,
48,CBC,cake,0.0732563228846,1,2,,,,
48,CBC,camera,0.0465308565541,1,4,,,,
48,CBC,can,0.0494674287216,1,2,,,,
48,CBC,candy,0.0517124632972,1,2,,,,
48,CBC,coffee,0.0673276363335,1,2,,,,
48,CBC,computer,0.0407164245616,1,2,,,,
48,CBC,cup,0.0279686159315,1,2,,,,
48,CBC,deer,0.0172698890585,1,3,,,,
48,CBC,desk,0.0485467369865,1,3,,,,
48,CBC,dinosaur,0.0121688205289,1,1,,,,
48,CBC,dog,0.0691879405585,1,1,,,,
48,CBC,door,0.0157386279621,1,3,,,,
48,CBC,duck,0.0156132626213,1,3,,,,
48,CBC,girl,0.0111114533405,1,3,,,,
48,CBC,gum,0.119604461062,1,1,,,,
48,CBC,paint,0.060099672942,1,4,,,,
48,CBC,panda,0.0629832629955,1,4,,,,
48,CBC,pants,0.0588261121276,1,2,,,,
48,CBC,peach,0.0737169851798,1,2,,,,
48,CBC,peanut,0.0473754502529,1,4,,,,
48,CBC,pear,0.0695363694606,1,4,,,,
48,CBC,pen,0.049561977494,1,2,,,,
48,CBC,pencil,0.0452970073242,1,4,,,,
48,CBC,pepper,0.0806190647273,1,4,,,,
48,CBC,piano,0.0712425825376,1,2,,,,
48,CBC,pineapple,0.043533491961,1,2,,,,
48,CBC,tail,0.0776332575218,1,4,,,,
48,CBC,tofu,0.0801794491133,1,2,,,,
48,CBC,tomato,0.059887489476,1,4,,,,
48,CBC,tongue,0.0766008063276,1,4,,,,
48,CBC,tooth,0.0648637880274,1,4,,,,
48,CBC,turkey,0.0439060018239,1,4,,,,
48,CBC,turtle,0.0505396365021,1,4,,,,
48,CBC,baby,0.0138798592245,2,3,,,,
48,CBC,back,0.0105707532301,2,1,,,,
48,CBC,backpack,0.0126576017107,2,1,,,,
48,CBC,bag,0.0122282534147,2,1,,,,
48,CBC,banana,0.0110373608212,2,3,,,,
48,CBC,basket,0.012566127693,2,3,,,,
48,CBC,battery,0.0130246527568,2,1,,,,
48,CBC,bean,0.0124447671228,2,1,,,,
48,CBC,bear,0.011348978007,2,3,,,,
48,CBC,beer,0.0118870024096,2,1,,,,
48,CBC,belly,0.0139500641233,2,1,,,,
48,CBC,bird,0.0160571256433,2,3,,,,
48,CBC,bone,0.0117080226054,2,1,,,,
48,CBC,bottle,0.00467737144172,2,1,,,,
48,CBC,bowl,0.0103539516307,2,3,,,,
48,CBC,box,0.0158718760577,2,3,,,,
48,CBC,boy,0.0235637069763,2,3,,,,
48,CBC,bubble,0.0106126996236,2,1,,,,
48,CBC,bus,0.0124751208132,2,1,,,,
48,CBC,cake,0.0580535178468,2,2,,,,
48,CBC,camera,0.0866264492115,2,4,,,,
48,CBC,can,0.0635610231613,2,2,,,,
48,CBC,candy,0.0550404456777,2,2,,,,
48,CBC,carrot,0.0620766996296,2,4,,,,
48,CBC,coffee,0.0495078490955,2,2,,,,
48,CBC,computer,0.0410650301239,2,2,,,,
48,CBC,cup,0.0495078490955,2,2,,,,
48,CBC,deer,0.0160142529724,2,3,,,,
48,CBC,desk,0.0152342020749,2,3,,,,
48,CBC,dinosaur,0.0138229431847,2,1,,,,
48,CBC,dog,0.0144714752042,2,1,,,,
48,CBC,door,0.0152148896198,2,3,,,,
48,CBC,duck,0.0145796396603,2,3,,,,
48,CBC,ghost,0.0204074523393,2,1,,,,
48,CBC,girl,0.022979547996,2,3,,,,
48,CBC,gum,0.0353770765815,2,1,,,,
48,CBC,paint,0.0774732011616,2,4,,,,
48,CBC,panda,0.048706310938,2,4,,,,
48,CBC,pants,0.0567155037794,2,2,,,,
48,CBC,peach,0.076640140814,2,2,,,,
48,CBC,peanut,0.0455952031554,2,4,,,,
48,CBC,pear,0.0519793168122,2,4,,,,
48,CBC,pen,0.101951406286,2,2,,,,
48,CBC,pencil,0.0558263427508,2,4,,,,
48,CBC,pepper,0.0187994671808,2,4,,,,
48,CBC,piano,0.0549867390728,2,2,,,,
48,CBC,pineapple,0.0515651065115,2,2,,,,
48,CBC,tail,0.0610020316906,2,4,,,,
48,CBC,tofu,0.0391311988299,2,2,,,,
48,CBC,tomato,0.042421701525,2,4,,,,
48,CBC,tongue,0.0667935066893,2,4,,,,
48,CBC,tooth,0.0947107385842,2,4,,,,
48,CBC,turkey,0.0588160565239,2,4,,,,
48,CBC,turtle,0.0555746741011,2,4,,,,
