Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
174,CBC,TV,0.143257257687,1,2,,,,
174,CBC,baby,0.104085446211,1,3,,,,
174,CBC,back,0.169002413806,1,1,,,,
174,CBC,backpack,0.205712219524,1,1,,,,
174,CBC,bag,0.143385491272,1,1,,,,
174,CBC,ball,0.0975892954968,1,3,,,,
174,CBC,banana,0.0717756102843,1,3,,,,
174,CBC,basket,0.149501994396,1,3,,,,
174,CBC,battery,0.15122511285,1,1,,,,
174,CBC,bean,0.10618814862,1,1,,,,
174,CBC,bear,0.0793363137244,1,3,,,,
174,CBC,beer,0.115218665753,1,1,,,,
174,CBC,belly,0.120880427734,1,1,,,,
174,CBC,bone,0.129890858326,1,1,,,,
174,CBC,bottle,0.142276911502,1,1,,,,
174,CBC,bowl,0.0693307686755,1,3,,,,
174,CBC,box,0.191410166661,1,3,,,,
174,CBC,bubble,0.120943689863,1,1,,,,
174,CBC,bus,0.210860297087,1,1,,,,
174,CBC,cake,0.14683036008,1,2,,,,
174,CBC,camera,0.128811091102,1,4,,,,
174,CBC,can,0.126669467283,1,2,,,,
174,CBC,candy,0.139793958046,1,2,,,,
174,CBC,carpet,0.160332036559,1,2,,,,
174,CBC,carrot,0.210883185962,1,4,,,,
174,CBC,coffee,0.149802682462,1,2,,,,
174,CBC,computer,0.108116785894,1,2,,,,
174,CBC,cup,0.096874056951,1,2,,,,
174,CBC,door,0.121902587795,1,3,,,,
174,CBC,duck,0.108284461811,1,3,,,,
174,CBC,garden,0.147861984515,1,3,,,,
174,CBC,ghost,0.168097827077,1,1,,,,
174,CBC,gum,0.123976499352,1,1,,,,
174,CBC,panda,0.0854681034018,1,4,,,,
174,CBC,pants,0.199042913901,1,2,,,,
174,CBC,peanut,0.1434534862,1,4,,,,
174,CBC,pear,0.153514856643,1,4,,,,
174,CBC,pencil,0.0704796223636,1,4,,,,
174,CBC,pepper,0.098534274573,1,4,,,,
174,CBC,piano,0.12596117946,1,2,,,,
174,CBC,pineapple,0.15379150695,1,2,,,,
174,CBC,tail,0.106888867342,1,4,,,,
174,CBC,tofu,0.153284938772,1,2,,,,
174,CBC,tooth,0.0955086636117,1,4,,,,
174,CBC,turkey,0.0903825575592,1,4,,,,
174,CBC,turtle,0.129154285604,1,4,,,,
174,CBC,baby,0.14575789296,2,3,,,,
174,CBC,back,0.143721034806,2,1,,,,
174,CBC,bag,0.164492908781,2,1,,,,
174,CBC,ball,0.124274213439,2,3,,,,
174,CBC,banana,0.175109750358,2,3,,,,
174,CBC,basket,0.13937248084,2,3,,,,
174,CBC,battery,0.147583926705,2,1,,,,
174,CBC,bean,0.089818528763,2,1,,,,
174,CBC,beer,0.160812610507,2,1,,,,
174,CBC,bird,0.0683396397318,2,3,,,,
174,CBC,bone,0.151996306791,2,1,,,,
174,CBC,bottle,0.0953883502868,2,1,,,,
174,CBC,bowl,0.103853047468,2,3,,,,
174,CBC,box,0.164966666636,2,3,,,,
174,CBC,bubble,0.114279603943,2,1,,,,
174,CBC,bus,0.12622698649,2,1,,,,
174,CBC,cake,0.122138228357,2,2,,,,
174,CBC,can,0.0907466783968,2,2,,,,
174,CBC,candy,0.0926983263674,2,2,,,,
174,CBC,carpet,0.151346831231,2,2,,,,
174,CBC,carrot,0.0723796514503,2,4,,,,
174,CBC,coffee,0.105430831181,2,2,,,,
174,CBC,computer,0.0977735347076,2,2,,,,
174,CBC,cup,0.0682042156772,2,2,,,,
174,CBC,dog,0.128539193793,2,1,,,,
174,CBC,door,0.123787632693,2,3,,,,
174,CBC,duck,0.139216782918,2,3,,,,
174,CBC,garden,0.174423070314,2,3,,,,
174,CBC,ghost,0.134298296468,2,1,,,,
174,CBC,gum,0.127354179014,2,1,,,,
174,CBC,paint,0.116331879521,2,4,,,,
174,CBC,panda,0.153948411416,2,4,,,,
174,CBC,pants,0.159276045987,2,2,,,,
174,CBC,peanut,0.0774342970949,2,4,,,,
174,CBC,pear,0.129405402962,2,4,,,,
174,CBC,pen,0.12857062264,2,2,,,,
174,CBC,pencil,0.14670979747,2,4,,,,
174,CBC,pepper,0.114731173901,2,4,,,,
174,CBC,piano,0.136853176321,2,2,,,,
174,CBC,pineapple,0.246313354092,2,2,,,,
174,CBC,tail,0.0926160014813,2,4,,,,
174,CBC,tofu,0.103062152113,2,2,,,,
174,CBC,tomato,0.144135079039,2,4,,,,
174,CBC,tooth,0.108126135519,2,4,,,,
174,CBC,turkey,0.155702446132,2,4,,,,
174,CBC,turtle,0.109177365369,2,4,,,,
