Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration,
65,CBC,baby,0.0140137511135,1
65,CBC,back,0.0113588517866,1
65,CBC,backpack,0.0127098444754,1
65,CBC,bag,0.0194717733957,1
65,CBC,ball,0.0213969065363,1
65,CBC,banana,0.0208903139282,1
65,CBC,basket,0.0129677121668,1
65,CBC,battery,0.0146200898274,1
65,CBC,bear,0.0130816666599,1
65,CBC,beer,0.027248702072,1
65,CBC,belly,0.0115707485297,1
65,CBC,bird,0.0260934589812,1
65,CBC,bone,0.0186710341637,1
65,CBC,bottle,0.0184149269554,1
65,CBC,bowl,0.0159318311805,1
65,CBC,boy,0.0196016209133,1
65,CBC,bus,0.014431128566,1
65,CBC,cake,0.0832081499406,1
65,CBC,camera,0.0594317196579,1
65,CBC,candy,0.0554471127034,1
65,CBC,carrot,0.0759078558675,1
65,CBC,coffee,0.0640896439293,1
65,CBC,cup,0.0542660259164,1
65,CBC,deer,0.0214755094483,1
65,CBC,desk,0.0215143555303,1
65,CBC,dog,0.0198469706697,1
65,CBC,door,0.0189793776593,1
65,CBC,duck,0.0181822575128,1
65,CBC,garden,0.0257376470457,1
65,CBC,ghost,0.035509910583,1
65,CBC,girl,0.0344327422273,1
65,CBC,gum,0.0344484321385,1
65,CBC,paint,0.0770810703304,1
65,CBC,panda,0.0632633658057,1
65,CBC,pants,0.039027552466,1
65,CBC,peach,0.0694756163142,1
65,CBC,pear,0.0604853437821,1
65,CBC,pen,0.0473820285826,1
65,CBC,pencil,0.0435998595226,1
65,CBC,piano,0.0866818035729,1
65,CBC,pineapple,0.0320202655033,1
65,CBC,tail,0.0626094622477,1
65,CBC,tofu,0.0519030178679,1
65,CBC,tomato,0.0577842222284,1
65,CBC,tongue,0.0566694921522,1
65,CBC,tooth,0.0759412188578,1
65,CBC,turkey,0.0512400676374,1
65,CBC,turtle,0.0590076832522,1
65,CBC,baby,0.00942545846944,2
65,CBC,back,0.0269317028463,2
65,CBC,backpack,0.0160686360992,2
65,CBC,bag,0.0152132040258,2
65,CBC,ball,0.0185486285249,2
65,CBC,banana,0.018223564097,2
65,CBC,basket,0.0138019192211,2
65,CBC,battery,0.0125270404634,2
65,CBC,bean,0.0150781353401,2
65,CBC,bear,0.0188095039159,2
65,CBC,beer,0.0199920363295,2
65,CBC,belly,0.0129971474941,2
65,CBC,bird,0.0264348114307,2
65,CBC,bone,0.0106609772147,2
65,CBC,bottle,0.0239086930777,2
65,CBC,bowl,0.0155534287711,2
65,CBC,boy,0.0255482538295,2
65,CBC,bus,0.01144694131,2
65,CBC,cake,0.0693005596455,2
65,CBC,camera,0.0701086074875,2
65,CBC,candy,0.0476419773711,2
65,CBC,carrot,0.0859933078316,2
65,CBC,coffee,0.0640587808895,2
65,CBC,cup,0.0624626295759,2
65,CBC,deer,0.0157691169826,2
65,CBC,desk,0.0199187518067,2
65,CBC,dog,0.0210743331048,2
65,CBC,door,0.0144837637381,2
65,CBC,duck,0.0136758479976,2
65,CBC,garden,0.0327085832878,2
65,CBC,ghost,0.0145470027703,2
65,CBC,girl,0.0512376227577,2
65,CBC,gum,0.0218190445283,2
65,CBC,paint,0.0578595643604,2
65,CBC,panda,0.0381823866462,2
65,CBC,pants,0.0752475244176,2
65,CBC,peach,0.0292879306361,2
65,CBC,pear,0.0819307882263,2
65,CBC,pen,0.0590631571783,2
65,CBC,pencil,0.0476293294331,2
65,CBC,piano,0.0708948180078,2
65,CBC,pineapple,0.0431110561118,2
65,CBC,tofu,0.0604631181419,2
65,CBC,tomato,0.0466088066816,2
65,CBC,tongue,0.0469342809293,2
65,CBC,tooth,0.0682971452869,2
65,CBC,turkey,0.0374952089059,2
65,CBC,turtle,0.0644942380023,2
