Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration,
26,CBC,baby,0.0923755359243,1
26,CBC,back,0.192631418089,1
26,CBC,backpack,0.226368613558,1
26,CBC,bag,0.1973254041,1
26,CBC,ball,0.261917222197,1
26,CBC,banana,0.248241791844,1
26,CBC,basket,0.0181039831312,1
26,CBC,battery,0.266864223634,1
26,CBC,bean,0.203186597637,1
26,CBC,bear,0.0996852290735,1
26,CBC,beer,0.241567804196,1
26,CBC,bird,0.00503575221327,1
26,CBC,bone,0.109787008822,1
26,CBC,bottle,0.00452911943532,1
26,CBC,bowl,0.0893803620116,1
26,CBC,box,0.108038402931,1
26,CBC,bubble,0.299677611997,1
26,CBC,bus,0.167518694991,1
26,CBC,cake,0.14998471202,1
26,CBC,camera,0.200088035324,1
26,CBC,can,0.153015445204,1
26,CBC,candy,0.203552937273,1
26,CBC,carrot,0.263669628557,1
26,CBC,coffee,0.23765352373,1
26,CBC,computer,0.212073150123,1
26,CBC,cup,0.126618038777,1
26,CBC,deer,0.151806565826,1
26,CBC,dog,0.0395122020922,1
26,CBC,door,0.0953442135319,1
26,CBC,duck,0.153653863285,1
26,CBC,garden,0.118614215724,1
26,CBC,ghost,0.278686856379,1
26,CBC,girl,0.217332540923,1
26,CBC,gum,0.137086225718,1
26,CBC,panda,0.37648944324,1
26,CBC,pants,0.204466198694,1
26,CBC,peach,0.277942053636,1
26,CBC,peanut,0.124438131533,1
26,CBC,pear,0.113609182802,1
26,CBC,pen,0.132260601487,1
26,CBC,pencil,0.184846126266,1
26,CBC,pepper,0.0402038903751,1
26,CBC,piano,0.23112520344,1
26,CBC,pineapple,0.246065276146,1
26,CBC,tail,0.17068830325,1
26,CBC,teeth,0.245287550578,1
26,CBC,tomato,0.169920817306,1
26,CBC,tongue,0.139137763522,1
26,CBC,turkey,0.169636289024,1
26,CBC,turtle,0.072957957727,1
26,CBC,baby,0.129036712752,2
26,CBC,back,0.191242025928,2
26,CBC,backpack,0.37799673771,2
26,CBC,ball,0.0982474653866,2
26,CBC,bean,0.145367361692,2
26,CBC,bear,0.185298771599,2
26,CBC,beer,0.102407711702,2
26,CBC,bird,0.078968476681,2
26,CBC,bone,0.224325732738,2
26,CBC,bottle,0.156771911574,2
26,CBC,bowl,0.152949725164,2
26,CBC,box,0.286085708949,2
26,CBC,boy,0.261979655464,2
26,CBC,bubble,0.254982739609,2
26,CBC,bus,0.150795425706,2
26,CBC,cake,0.360962515104,2
26,CBC,camera,0.254776235286,2
26,CBC,candy,0.124332726792,2
26,CBC,carrot,0.14278629101,2
26,CBC,computer,0.272190465934,2
26,CBC,cup,0.0507472715705,2
26,CBC,deer,0.0474414934035,2
26,CBC,door,0.216565897362,2
26,CBC,duck,0.0883815867556,2
26,CBC,garden,0.139017421068,2
26,CBC,ghost,0.0592130416219,2
26,CBC,girl,0.200170885904,2
26,CBC,gum,0.0372526954914,2
26,CBC,panda,0.0890669888418,2
26,CBC,pants,0.184867239205,2
26,CBC,peach,0.263500229837,2
26,CBC,peanut,0.188539887284,2
26,CBC,pear,0.219904083384,2
26,CBC,pen,0.110710311496,2
26,CBC,pencil,0.31680098229,2
26,CBC,pepper,0.0886685623773,2
26,CBC,piano,0.179640365058,2
26,CBC,pineapple,0.339686965877,2
26,CBC,tail,0.247100994597,2
26,CBC,tomato,0.304706331031,2
26,CBC,tongue,0.21428135799,2
26,CBC,tooth,0.0961670744267,2
26,CBC,turkey,0.327556358885,2
26,CBC,turtle,0.206267513669,2
