Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration,
76,CBC,baby,0.00931951489321,1
76,CBC,back,0.0109257960124,1
76,CBC,backpack,0.00749971578152,1
76,CBC,bag,0.00786023771334,1
76,CBC,ball,0.0099416919791,1
76,CBC,banana,0.00863204683974,1
76,CBC,basket,0.00846815455088,1
76,CBC,battery,0.00572930468655,1
76,CBC,bean,0.00979449201065,1
76,CBC,bear,0.0854392520534,1
76,CBC,beer,0.00620895037853,1
76,CBC,bird,0.00570318888284,1
76,CBC,bone,0.00669323098824,1
76,CBC,bowl,0.0189282664838,1
76,CBC,box,0.00584688043882,1
76,CBC,bubble,0.00682301779099,1
76,CBC,bus,0.00581371159739,1
76,CBC,cake,0.0491650037871,1
76,CBC,camera,0.0623468373323,1
76,CBC,can,0.0620174667828,1
76,CBC,candy,0.0513029367881,1
76,CBC,carrot,0.064436028386,1
76,CBC,coffee,0.0438577904458,1
76,CBC,computer,0.0350674325152,1
76,CBC,dinosaur,0.0293894989258,1
76,CBC,dog,0.0190523347632,1
76,CBC,door,0.0103652149762,1
76,CBC,duck,0.0116091485875,1
76,CBC,garden,0.119277809603,1
76,CBC,ghost,0.0349436009899,1
76,CBC,girl,0.0315546656918,1
76,CBC,gum,0.0185593762034,1
76,CBC,panda,0.0580446502261,1
76,CBC,pants,0.0353380211899,1
76,CBC,peach,0.0583808411163,1
76,CBC,peanut,0.0654656543594,1
76,CBC,pear,0.0788794933107,1
76,CBC,pen,0.0601013152979,1
76,CBC,pencil,0.0510669818939,1
76,CBC,pepper,0.0510569426074,1
76,CBC,piano,0.0739296834445,1
76,CBC,tail,0.0759081149293,1
76,CBC,tofu,0.0767596243003,1
76,CBC,tomato,0.0634614030136,1
76,CBC,tongue,0.0823471357041,1
76,CBC,tooth,0.0828516749548,1
76,CBC,turkey,0.0635560211356,1
76,CBC,turtle,0.0467395074762,1
76,CBC,baby,0.0205840454078,2
76,CBC,back,0.00659343272417,2
76,CBC,backpack,0.00564159416248,2
76,CBC,bag,0.0125864998905,2
76,CBC,ball,0.00350195522195,2
76,CBC,banana,0.016564711194,2
76,CBC,basket,0.0486149903343,2
76,CBC,battery,0.010595923966,2
76,CBC,bean,0.00662950325696,2
76,CBC,bear,0.00670429554978,2
76,CBC,beer,0.0139922460852,2
76,CBC,bird,0.00765787499712,2
76,CBC,bowl,0.00550389443893,2
76,CBC,box,0.0114908437545,2
76,CBC,boy,0.013553476307,2
76,CBC,bubble,0.00726788783562,2
76,CBC,bus,0.00763197831453,2
76,CBC,cake,0.0649792226258,2
76,CBC,camera,0.0729496745948,2
76,CBC,can,0.0577930154198,2
76,CBC,candy,0.0639322112139,2
76,CBC,carrot,0.0943630022068,2
76,CBC,coffee,0.0620243159891,2
76,CBC,computer,0.0361048873389,2
76,CBC,deer,0.024772384091,2
76,CBC,desk,0.0227840837714,2
76,CBC,dinosaur,0.0924492317566,2
76,CBC,dog,0.0193202468446,2
76,CBC,door,0.0215974323156,2
76,CBC,duck,0.0122350920022,2
76,CBC,garden,0.0285893460258,2
76,CBC,ghost,0.017167602113,2
76,CBC,girl,0.0280617887871,2
76,CBC,gum,0.024299443452,2
76,CBC,panda,0.0483120473763,2
76,CBC,peach,0.034974601071,2
76,CBC,peanut,0.0490510855625,2
76,CBC,pear,0.056109647838,2
76,CBC,pen,0.0675174051765,2
76,CBC,pencil,0.0369484688106,2
76,CBC,pepper,0.0456876609998,2
76,CBC,piano,0.0737583913026,2
76,CBC,pineapple,0.0204540429123,2
76,CBC,tail,0.0882716476045,2
76,CBC,tofu,0.0633023945931,2
76,CBC,tomato,0.0431101795236,2
76,CBC,tongue,0.091135887681,2
76,CBC,tooth,0.0598650348565,2
76,CBC,turkey,0.0521233639652,2
76,CBC,turtle,0.100303685384,2
