Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
111,CBC,baby,0.00730329286425,1,3,,,,
111,CBC,back,0.00922950866052,1,1,,,,
111,CBC,backpack,0.0105062222225,1,1,,,,
111,CBC,bag,0.0132316462302,1,1,,,,
111,CBC,ball,0.00992564428216,1,3,,,,
111,CBC,banana,0.0139954169337,1,3,,,,
111,CBC,basket,0.0141774405604,1,3,,,,
111,CBC,battery,0.0131604255626,1,1,,,,
111,CBC,bean,0.00718197415842,1,1,,,,
111,CBC,bear,0.0120109671166,1,3,,,,
111,CBC,beer,0.0115742493309,1,1,,,,
111,CBC,belly,0.0112592742719,1,1,,,,
111,CBC,bird,0.0134150367741,1,3,,,,
111,CBC,bone,0.0276915093083,1,1,,,,
111,CBC,bottle,0.00786332586819,1,1,,,,
111,CBC,bowl,0.00772825278733,1,3,,,,
111,CBC,box,0.00907405165096,1,3,,,,
111,CBC,boy,0.0280345625902,1,3,,,,
111,CBC,bus,0.00915767011036,1,1,,,,
111,CBC,cake,0.057223008026,1,2,,,,
111,CBC,camera,0.0558419964605,1,4,,,,
111,CBC,can,0.0688219689033,1,2,,,,
111,CBC,candy,0.0771611863586,1,2,,,,
111,CBC,carrot,0.0724946542869,1,4,,,,
111,CBC,coffee,0.0487300242275,1,2,,,,
111,CBC,computer,0.0359278676384,1,2,,,,
111,CBC,deer,0.0193027280958,1,3,,,,
111,CBC,door,0.0140108135752,1,3,,,,
111,CBC,duck,0.0114706316644,1,3,,,,
111,CBC,garden,0.0311375161904,1,3,,,,
111,CBC,ghost,0.0292747936328,1,1,,,,
111,CBC,girl,0.0104075177896,1,3,,,,
111,CBC,gum,0.0222304379824,1,1,,,,
111,CBC,paint,0.0492919207849,1,4,,,,
111,CBC,panda,0.0569788696492,1,4,,,,
111,CBC,pants,0.0562139274979,1,2,,,,
111,CBC,peanut,0.0601498028138,1,4,,,,
111,CBC,pear,0.0783690825514,1,4,,,,
111,CBC,pen,0.081109249422,1,2,,,,
111,CBC,pencil,0.036733497103,1,4,,,,
111,CBC,pepper,0.0220791986158,1,4,,,,
111,CBC,piano,0.0469212917925,1,2,,,,
111,CBC,pineapple,0.0584981925782,1,2,,,,
111,CBC,tail,0.0570260541686,1,4,,,,
111,CBC,tofu,0.043931013346,1,2,,,,
111,CBC,tomato,0.0808658168492,1,4,,,,
111,CBC,tongue,0.0572614355187,1,4,,,,
111,CBC,tooth,0.052610702932,1,4,,,,
111,CBC,turkey,0.0374037119913,1,4,,,,
111,CBC,back,0.0109079159755,2,1,,,,
111,CBC,backpack,0.0111729895658,2,1,,,,
111,CBC,bag,0.0098938049551,2,1,,,,
111,CBC,ball,0.0107210289041,2,3,,,,
111,CBC,banana,0.0106140012128,2,3,,,,
111,CBC,basket,0.013430496039,2,3,,,,
111,CBC,battery,0.0118908242951,2,1,,,,
111,CBC,bean,0.0121574539842,2,1,,,,
111,CBC,bear,0.0174903708414,2,3,,,,
111,CBC,beer,0.0123840212001,2,1,,,,
111,CBC,belly,0.00706938832103,2,1,,,,
111,CBC,bird,0.0156631900619,2,3,,,,
111,CBC,bone,0.0064838924257,2,1,,,,
111,CBC,bottle,0.0119934575477,2,1,,,,
111,CBC,bowl,0.0176119229618,2,3,,,,
111,CBC,box,0.0142977559924,2,3,,,,
111,CBC,boy,0.0152681199698,2,3,,,,
111,CBC,bubble,0.00948502930766,2,1,,,,
111,CBC,bus,0.0131564537476,2,1,,,,
111,CBC,cake,0.0542521832057,2,2,,,,
111,CBC,camera,0.0633750898902,2,4,,,,
111,CBC,can,0.0816000601618,2,2,,,,
111,CBC,candy,0.0753916493561,2,2,,,,
111,CBC,carrot,0.0823204959559,2,4,,,,
111,CBC,coffee,0.0663320454567,2,2,,,,
111,CBC,computer,0.0423725474164,2,2,,,,
111,CBC,deer,0.0232928168496,2,3,,,,
111,CBC,dog,0.0187608331192,2,1,,,,
111,CBC,door,0.0131600634337,2,3,,,,
111,CBC,duck,0.0201754483404,2,3,,,,
111,CBC,garden,0.0242870102471,2,3,,,,
111,CBC,girl,0.018165091967,2,3,,,,
111,CBC,gum,0.0236602089289,2,1,,,,
111,CBC,paint,0.067672913902,2,4,,,,
111,CBC,panda,0.0602485039262,2,4,,,,
111,CBC,pants,0.078483495336,2,2,,,,
111,CBC,peach,0.0386639773716,2,2,,,,
111,CBC,peanut,0.0650237603191,2,4,,,,
111,CBC,pen,0.0726749773716,2,2,,,,
111,CBC,piano,0.0867898320002,2,2,,,,
111,CBC,tail,0.0756974017028,2,4,,,,
111,CBC,tofu,0.042694015128,2,2,,,,
111,CBC,tomato,0.0642592117368,2,4,,,,
111,CBC,tongue,0.0376185323557,2,4,,,,
111,CBC,tooth,0.0608866714941,2,4,,,,
111,CBC,turkey,0.0308030429261,2,4,,,,
111,CBC,turtle,0.0676466908932,2,4,,,,
