Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration,
94,CBC,baby,0.016223872223,1
94,CBC,back,0.0105715920624,1
94,CBC,backpack,0.00623617584801,1
94,CBC,bag,0.0103780128687,1
94,CBC,ball,0.0124849288128,1
94,CBC,banana,0.0102050968712,1
94,CBC,basket,0.0171280087359,1
94,CBC,battery,-0.292018751314,1
94,CBC,bean,0.0096649113658,1
94,CBC,bear,0.0102696970136,1
94,CBC,beer,0.00895163287623,1
94,CBC,bone,0.00902257135447,1
94,CBC,bottle,0.024614977186,1
94,CBC,bowl,0.0168547080994,1
94,CBC,box,0.00866526840959,1
94,CBC,boy,0.00918428188204,1
94,CBC,bubble,0.00951248157785,1
94,CBC,bus,0.0125306577492,1
94,CBC,cake,0.0812752294168,1
94,CBC,camera,0.0707598544174,1
94,CBC,can,0.0776879542045,1
94,CBC,candy,0.0561735404946,1
94,CBC,carpet,0.0577845507912,1
94,CBC,carrot,0.08510573192,1
94,CBC,coffee,0.061195449369,1
94,CBC,computer,0.0322165334571,1
94,CBC,cup,0.0581620302189,1
94,CBC,deer,0.00913198231474,1
94,CBC,dinosaur,0.0983603537302,1
94,CBC,dog,0.00910957137494,1
94,CBC,door,0.0105694682221,1
94,CBC,duck,0.00742043251582,1
94,CBC,ghost,0.0163743109107,1
94,CBC,girl,0.0294252763475,1
94,CBC,gum,0.0174243397656,1
94,CBC,panda,0.0398859862477,1
94,CBC,pants,0.0534501577811,1
94,CBC,peach,0.0773379851456,1
94,CBC,peanut,0.0618699235265,1
94,CBC,pear,0.084645179364,1
94,CBC,pen,0.0843299771283,1
94,CBC,pencil,0.0584268465558,1
94,CBC,pepper,0.0397007696752,1
94,CBC,piano,0.0450912533343,1
94,CBC,pineapple,0.0213039322872,1
94,CBC,tail,0.0969679109358,1
94,CBC,tomato,0.0424747484591,1
94,CBC,tongue,0.126139941092,1
94,CBC,tooth,0.0842223470966,1
94,CBC,turkey,0.0410716975249,1
94,CBC,turtle,0.0616930253284,1
94,CBC,baby,0.00934266140727,2
94,CBC,back,0.011120711226,2
94,CBC,backpack,0.023094505195,2
94,CBC,bag,0.0106920365276,2
94,CBC,ball,0.0082773088007,2
94,CBC,banana,0.0103157771776,2
94,CBC,basket,0.00901772211011,2
94,CBC,battery,0.0116961885377,2
94,CBC,bean,0.0152517005328,2
94,CBC,bear,0.168205020847,2
94,CBC,beer,0.00968447362234,2
94,CBC,bone,0.0171706216108,2
94,CBC,bottle,0.00830082501007,2
94,CBC,bowl,0.0146069644592,2
94,CBC,box,0.0186487819373,2
94,CBC,boy,0.0163156601701,2
94,CBC,bubble,0.0107207124116,2
94,CBC,bus,0.0155329772185,2
94,CBC,cake,0.0573733493343,2
94,CBC,camera,0.0625344037407,2
94,CBC,can,0.0777163091961,2
94,CBC,candy,0.0556489017321,2
94,CBC,carpet,0.058269396291,2
94,CBC,carrot,0.0689458435403,2
94,CBC,coffee,0.111022996324,2
94,CBC,computer,0.0445495014634,2
94,CBC,cup,0.0729978871703,2
94,CBC,deer,0.0144865800802,2
94,CBC,dinosaur,0.0141842789591,2
94,CBC,dog,0.0105503687304,2
94,CBC,door,0.00914289297618,2
94,CBC,duck,0.00869296028196,2
94,CBC,ghost,0.0222475321913,2
94,CBC,girl,0.0332033000403,2
94,CBC,gum,0.0169491590677,2
94,CBC,paint,0.0688915167467,2
94,CBC,panda,0.0636211062222,2
94,CBC,pants,0.0487485810983,2
94,CBC,peach,0.0617861552476,2
94,CBC,peanut,0.0535696272746,2
94,CBC,pear,0.0711216357157,2
94,CBC,pen,0.0583400628058,2
94,CBC,pencil,0.0725384516742,2
94,CBC,pepper,0.0619911520943,2
94,CBC,piano,0.0495626438019,2
94,CBC,pineapple,0.080817180712,2
94,CBC,tail,0.0719256658935,2
94,CBC,tomato,0.0794804258452,2
94,CBC,tongue,0.0921023680463,2
94,CBC,tooth,0.0840451462524,2
94,CBC,turtle,0.0777807405275,2
