Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
10,ESL,TV,0.11412853592,1,2,,,,
10,ESL,baby,0.0109086827075,1,3,,,,
10,ESL,back,0.0153449805212,1,1,,,,
10,ESL,bag,0.0188052281982,1,1,,,,
10,ESL,ball,0.00741777286258,1,3,,,,
10,ESL,banana,0.012964295849,1,3,,,,
10,ESL,basket,0.0115317209955,1,3,,,,
10,ESL,battery,0.0130622955105,1,1,,,,
10,ESL,bear,0.0107327747667,1,3,,,,
10,ESL,beer,0.0119340160813,1,1,,,,
10,ESL,bird,0.00897915891985,1,3,,,,
10,ESL,bone,0.0179185318535,1,1,,,,
10,ESL,bottle,0.00180412521115,1,1,,,,
10,ESL,bowl,0.0110462944158,1,3,,,,
10,ESL,box,0.00239448985093,1,3,,,,
10,ESL,boy,0.017562549316,1,3,,,,
10,ESL,bubble,0.0187883328109,1,1,,,,
10,ESL,bus,0.00796548683602,1,1,,,,
10,ESL,cake,0.0951848013765,1,2,,,,
10,ESL,camera,0.0786176335484,1,4,,,,
10,ESL,candies,0.0959811729005,1,,,,,
10,ESL,carpet,0.109594015703,1,2,,,,
10,ESL,carrots,0.11934924175,1,,,,,
10,ESL,coffee,0.0886198082982,1,2,,,,
10,ESL,computer,0.064963499447,1,2,,,,
10,ESL,cup,0.102253070975,1,2,,,,
10,ESL,deer,0.0575891819473,1,3,,,,
10,ESL,desk,0.00463566879838,1,3,,,,
10,ESL,dinosaur,0.00217563184249,1,1,,,,
10,ESL,dog,0.00609641147623,1,1,,,,
10,ESL,door,0.0120133588315,1,3,,,,
10,ESL,duck,0.0114003924084,1,3,,,,
10,ESL,garden,0.0344519424248,1,3,,,,
10,ESL,ghost,0.0340018415505,1,1,,,,
10,ESL,girl,0.0316386486849,1,3,,,,
10,ESL,gold,0.0262062332877,1,3,,,,
10,ESL,gum__sounds_like_guns_,0.0311065542835,1,,,,,
10,ESL,paints,0.110841436985,1,,,,,
10,ESL,panda,0.0853741379677,1,4,,,,
10,ESL,pants,0.0928894243232,1,2,,,,
10,ESL,peach,0.172267201421,1,2,,,,
10,ESL,peanut__mumbled_a_bit_before_that_,0.0940539676866,1,,,,,
10,ESL,pear,0.111284804921,1,4,,,,
10,ESL,pen,0.0933499092955,1,2,,,,
10,ESL,pencil,0.061490539386,1,4,,,,
10,ESL,piano,0.128243338863,1,2,,,,
10,ESL,pineapple,0.0787409361533,1,2,,,,
10,ESL,possibly_tongue,0.126899641149,1,,,,,
10,ESL,tail,0.099661673243,1,4,,,,
10,ESL,tomatoes,0.0757984829759,1,,,,,
10,ESL,turkey,0.0817999485072,1,4,,,,
10,ESL,TV,0.111674168289,2,2,,,,
10,ESL,baby,0.00613365022264,2,3,,,,
10,ESL,ball,0.011132174642,2,3,,,,
10,ESL,banana,0.00801996635684,2,3,,,,
10,ESL,basket,0.013883889687,2,3,,,,
10,ESL,battery,0.0117214874029,2,1,,,,
10,ESL,bear,0.00935810570393,2,3,,,,
10,ESL,beer,0.0123188062648,2,1,,,,
10,ESL,bird,0.0046768366957,2,3,,,,
10,ESL,bone,0.0144657824955,2,1,,,,
10,ESL,bottle,0.00592319168429,2,1,,,,
10,ESL,bowl,0.022324357554,2,3,,,,
10,ESL,box,0.0192749813994,2,3,,,,
10,ESL,boy,0.0049761217988,2,3,,,,
10,ESL,bubble,0.0138149131867,2,1,,,,
10,ESL,bus,0.0109476668034,2,1,,,,
10,ESL,cake,0.105232551421,2,2,,,,
10,ESL,camera,0.0603420969208,2,4,,,,
10,ESL,candies,0.0734678584269,2,,,,,
10,ESL,carrot,0.127989383029,2,4,,,,
10,ESL,coffee,0.0760995090207,2,2,,,,
10,ESL,computer_,0.0552302080512,2,,,,,
10,ESL,cup,0.123871158182,2,2,,,,
10,ESL,deer,0.0218429305226,2,3,,,,
10,ESL,desk,0.0118059726154,2,3,,,,
10,ESL,dinosaur,0.01266646712,2,1,,,,
10,ESL,dog,0.0260271901693,2,1,,,,
10,ESL,door,0.0272324202916,2,3,,,,
10,ESL,duck,0.0101979717254,2,3,,,,
10,ESL,garden,0.0276342710589,2,3,,,,
10,ESL,ghost,0.0293932447613,2,1,,,,
10,ESL,girl,0.0345422413414,2,3,,,,
10,ESL,gold,0.0195910890634,2,3,,,,
10,ESL,gums__,0.0225971863178,2,,,,,
10,ESL,paint,0.0822815731184,2,4,,,,
10,ESL,panda,0.102951145482,2,4,,,,
10,ESL,pants,0.0728799347598,2,2,,,,
10,ESL,parking_lot,0.0753986972991,2,,,,,
10,ESL,peach,0.158136361302,2,2,,,,
10,ESL,peanut,0.125982064519,2,4,,,,
10,ESL,pen_,0.121949706958,2,,,,,
10,ESL,pencil,0.0569153461864,2,4,,,,
10,ESL,pepper,0.0751980750042,2,4,,,,
10,ESL,piano,0.114319619598,2,2,,,,
10,ESL,pineapple,0.0724924286538,2,2,,,,
10,ESL,tail,0.10071128083,2,4,,,,
10,ESL,tofu,0.0580015236364,2,2,,,,
10,ESL,tomatoes,0.0763744241859,2,,,,,
10,ESL,tongue,0.120186529755,2,4,,,,
10,ESL,turkey,0.0712577721741,2,4,,,,
