Subject,Group,Item,Vot Score,Block,Category,Cond_race,Cond_acce,Extra,Word Duration
11,ESL,baby,0.0150510918749,2,3,,,,
11,ESL,back,0.0118301203513,2,1,,,,
11,ESL,backpack,0.0138801242089,2,1,,,,
11,ESL,banana,0.0447391910547,2,3,,,,
11,ESL,battery,0.0154182224182,2,1,,,,
11,ESL,bean,0.0148590883639,2,1,,,,
11,ESL,beer,0.00858578022453,2,1,,,,
11,ESL,bird,0.0119950053383,2,3,,,,
11,ESL,bone,0.0182881087556,2,1,,,,
11,ESL,bowl,0.0171747653135,2,3,,,,
11,ESL,box,0.0190163787115,2,3,,,,
11,ESL,boy,0.014954925896,2,3,,,,
11,ESL,bubble,0.0225895978773,2,1,,,,
11,ESL,bus,0.0121310562341,2,1,,,,
11,ESL,cake,0.110441409818,2,2,,,,
11,ESL,candy,0.097829832983,2,2,,,,
11,ESL,carrot,0.102977272541,2,4,,,,
11,ESL,coffee,0.0823757899741,2,2,,,,
11,ESL,cup,0.121633716866,2,2,,,,
11,ESL,dinosaur,0.0159146313195,2,1,,,,
11,ESL,dog,0.00952836395488,2,1,,,,
11,ESL,door,0.0126196005326,2,3,,,,
11,ESL,duck,0.0112589146107,2,3,,,,
11,ESL,garden,-0.12678981493,2,3,,,,
11,ESL,ghost,0.0234185056387,2,1,,,,
11,ESL,panda,0.068726723287,2,4,,,,
11,ESL,peach,0.0628337303209,2,2,,,,
11,ESL,pear,0.114484830818,2,4,,,,
11,ESL,pen,0.10146757544,2,2,,,,
11,ESL,pencil,0.0754490862117,2,4,,,,
11,ESL,piano,0.0795006868367,2,2,,,,
11,ESL,pineapple,0.108389191443,2,2,,,,
11,ESL,tail,0.109335621074,2,4,,,,
11,ESL,tofu,0.0937512629882,2,2,,,,
11,ESL,tomato,0.0805299882702,2,4,,,,
11,ESL,tongue,0.117820050138,2,4,,,,
11,ESL,tooth,0.0763814292246,2,4,,,,
11,ESL,turkey,0.0598837665331,2,4,,,,
11,ESL,turtle,0.0708485011733,2,4,,,,
